sitename,NO2,NO,CO,O31,O38,ssr,tp,u10,v10,d2m,t2m,sp,tcc,blh,wd,ws,NOx,FAC1_1,FAC2_1
PDHN,17.04347826,0.746666667,0.56,79.8,78.19583333,888453.0,0.0,-2.8242269,3.5577765,281.9944,15.61083,101560.68,0.9404036,285.34924,141.5568224,4.542469725,17.79014493,0.3297,0.76428
PDHN,13.14782609,0.746666667,0.56,83.53333333,80.99583333,505630.0,0.0,-2.777384,3.9517746,282.48328,15.22024,101574.11,0.9650936,292.98975,144.899706,4.830153659,13.89449275,0.53076,0.62142
PDHN,18.0173913,1.493333333,0.72,65.8,46.43333333,2109326.0,0.0,1.8915296,3.4972365,284.36627,17.69467,101474.766,0.37430283,297.4132,208.4073633,3.975996399,19.51072464,-0.05104,0.98785
PDHN,15.5826087,1.493333333,0.72,75.6,49.64166667,2571754.0,0.0,2.2718928,3.7965188,284.0294,18.53344,101444.484,0.036180526,503.5575,210.8969239,4.424370226,17.07594203,0.26005,0.96273
PDHN,13.63478261,0.746666667,0.64,81.66666667,54.01666667,2823369.0,2.01e-06,2.3970568,3.7696664,283.86212,19.07974,101378.3,0.020096898,565.5365,212.4514791,4.467243677,14.38144928,0.49865,0.99323
PDHN,13.63478261,1.493333333,0.64,87.26666667,59.675,2821769.0,6.83e-05,2.21081,3.4415786,284.07904,19.4141,101308.62,0.04515317,573.2776,212.715981,4.090494361,15.12811594,0.57626,1.23893
PDHN,13.63478261,0.746666667,0.64,93.8,67.14166667,2500150.0,4.82e-05,1.8383162,3.0451393,284.08136,19.5796,101274.91,0.11023539,500.5918,211.118906,3.557004331,14.38144928,0.72483,1.50187
PDHN,12.66086957,0.746666667,0.56,89.6,73.73333333,1991319.0,0.0,2.0234387,1.9534662,283.56265,19.7026,101215.44,0.11504215,478.17273,226.0079988,2.812531665,13.40753623,0.65086,1.69176
PDHN,13.14782609,1.493333333,0.56,82.6,79.15833333,1495289.0,4.02e-06,1.5242821,2.0657582,283.61768,19.50372,101225.164,0.11237171,420.01404,216.422882,2.567253953,14.64115942,0.48775,1.66388
PDHN,16.55652174,0.746666667,0.56,73.73333333,81.25833333,946858.0,0.0,0.7688018,2.6980107,284.5458,18.99273,101226.195,0.06369358,145.60742,195.904974,2.805408695,17.30318841,0.25183,1.45003
PDHN,12.66086957,0.746666667,0.56,86.8,55.35833333,2366141.0,0.0,-1.0363315,6.2107954,285.28143,19.1792,101494.086,0.007538259,216.73499,170.5269167,6.296662805,13.40753623,0.75799,0.34947
PDHN,15.09565217,0.746666667,0.56,85.4,60.95833333,2753365.0,0.0,-1.4575418,6.549136,285.53732,19.7726,101461.88,0.3454164,239.15393,167.4530338,6.709367366,15.84231884,0.67629,0.26584
PDHN,15.09565217,0.746666667,0.56,84.0,66.325,2928175.0,0.0,-2.096852,6.9563165,285.62518,20.05132,101392.13,0.9378705,261.72375,163.2255457,7.26547504,15.84231884,0.68314,0.05728
PDHN,14.12173913,0.746666667,0.56,89.13333333,72.33333333,2719763.0,0.0,-2.6274872,7.329321,285.8299,19.8858,101309.85,0.9405714,270.31946,160.2777585,7.786053898,14.8684058,0.8191,-0.06911
PDHN,13.14782609,0.746666667,0.56,88.2,78.4,2171730.0,0.0,-2.974873,7.8805275,285.87344,19.42388,101231.125,0.8790753,304.04846,159.3186446,8.423335625,13.89449275,0.83172,-0.33628
PDHN,17.04347826,0.746666667,0.56,75.6,81.55,1967718.0,0.0,-3.4163194,7.199453,286.0667,19.16937,101146.85,0.99724567,343.80957,154.6144981,7.968899657,17.79014493,0.4454,-0.30396
PDHN,15.5826087,0.746666667,0.56,73.26666667,82.48333333,1012461.0,0.0,-3.5152514,7.694514,285.9338,18.45492,101093.89,0.9996109,370.04883,155.4466311,8.45946441,16.32927536,0.43485,-0.56151
PDHN,17.04347826,0.746666667,0.56,71.4,81.725,382424.0,0.0,-3.6763906,8.65046,285.90018,17.90994,101083.95,0.99495673,408.40247,156.974816,9.39927157,17.79014493,0.32692,-0.87409
PDHN,29.2173913,5.226666667,0.72,34.53333333,41.94166667,548033.0,0.000363491,1.7273924,-6.6222205,287.18582,17.2511,101385.28,0.98680806,316.56494,345.3802875,6.843806606,34.44405797,-1.50592,0.2515
PDHN,26.7826087,2.986666667,0.72,37.8,38.5,946456.0,0.000244997,0.5701884,-7.1275344,286.47693,17.30538,101416.52,0.91348565,247.14636,355.4261934,7.150304989,29.76927536,-1.27564,0.10216
PDHN,26.7826087,2.986666667,0.72,36.4,35.875,988059.0,0.000415698,0.22692451,-6.317568,285.41586,16.78918,101462.98,0.7884637,207.38538,357.942843,6.321642205,29.76927536,-1.34279,0.34439
PDHN,29.70434783,3.733333333,0.8,34.53333333,33.65833333,819649.0,0.000801273,0.5833044,-4.515526,284.82385,16.0564,101491.414,0.86650133,247.14636,352.6394348,4.553045034,33.43768116,-1.57258,0.96402
PDHN,29.2173913,2.986666667,0.8,41.06666667,32.78333333,548833.0,0.000712909,1.1806434,-3.133847,284.65884,15.6527,101490.11,0.95728076,275.84875,339.3566352,3.348867847,32.20405797,-1.41373,1.39132
PDHN,27.26956522,2.24,0.8,48.53333333,34.24166667,674040.5,2.01e-06,1.0929538,-2.489389,286.674,19.06796,101363.36,0.98654866,350.9474,336.2963639,2.718750743,29.50956522,-1.01242,1.73621
PDHN,28.24347826,1.493333333,0.88,44.8,36.75,596436.0,0.0,1.2668341,-1.7604676,286.16525,19.20013,101342.46,1.0000076,292.48706,324.2611747,2.168897141,29.73681159,-1.06036,1.83816
PDHN,13.87826087,8.96,0.96,8.866666667,35.81666667,231614.0,0.0,1.6022285,-1.4860847,286.25693,18.86645,101370.83,0.94092244,268.50977,312.8462628,2.185310939,22.83826087,-1.3983,1.02457
PDHN,13.63478261,1.493333333,0.72,65.8,55.65,1519291.0,0.000210859,-3.9499524,-1.7214096,283.02182,15.53103,102002.055,0.9202914,414.2837,66.45217979,4.308755618,15.12811594,0.36209,0.36035
PDHN,12.17391304,1.493333333,0.64,68.13333333,62.65,2024922.0,0.000608489,-3.665523,-2.2032886,283.68182,15.71093,101944.086,0.9546714,432.68127,58.99058143,4.276744032,13.66724638,0.48789,0.35653
PDHN,12.66086957,1.493333333,0.64,70.46666667,63.81666667,1935315.5,2e-06,-3.7910616,-2.355615,283.37015,16.1133,101897.016,0.99550605,425.59363,58.144825,4.463302598,14.1542029,0.53292,0.3554
PDHN,11.68695652,1.493333333,0.64,76.06666667,65.8,1505690.0,0.000122502,-4.225388,-2.3941848,283.52524,15.89544,101845.91,0.99327815,403.27515,60.46328837,4.856544513,13.18028986,0.66031,0.28971
PDHN,11.2,0.746666667,0.72,78.4,67.84166667,1192071.5,0.0,-4.109967,-2.6109571,283.4687,15.7188,101793.49,0.9809179,382.9674,57.57324712,4.869181217,11.94666667,0.74974,0.2782
PDHN,11.2,0.746666667,0.72,78.4,70.0,921655.0,0.000512093,-4.8088617,-1.7594912,283.2907,15.26998,101760.54,0.9947431,379.44873,69.90317628,5.120640598,11.94666667,0.70294,0.21199
PDHN,11.68695652,0.746666667,0.72,74.2,71.575,598036.0,0.0,-4.8425884,-1.1345621,283.14938,15.08938,101700.93,1.0000076,374.97498,76.81409493,4.973720295,12.43362319,0.58264,0.21675
PDHN,10.71304348,0.746666667,0.72,75.6,73.38333333,262016.0,5.42e-05,-5.0123467,-1.0793926,283.34723,14.73608,101695.11,1.0000076,379.24768,77.84713135,5.127251488,11.45971014,0.62958,0.15499
PDHN,12.66086957,1.493333333,0.72,53.2,60.43333333,319219.0,0.002166849,4.1246185,4.799823,289.08563,16.70477,100897.26,0.9984969,492.95117,220.6733645,6.328568448,14.1542029,-0.09621,-0.13739
PDHN,13.14782609,1.493333333,0.8,49.93333333,58.45,448427.0,0.000433773,6.1628413,2.4446216,288.20868,16.65048,100874.92,1.0000076,588.1063,248.3631986,6.629991528,14.64115942,-0.23649,-0.21237
PDHN,13.63478261,1.493333333,0.8,49.0,56.29166667,1383683.0,8.64e-05,8.4341545,-0.33435994,287.4952,17.38717,100855.664,1.0000076,700.0506,272.2702201,8.440779508,15.12811594,-0.26727,-0.73437
PDHN,13.14782609,1.493333333,0.88,56.46666667,55.475,1190471.0,5.02e-05,7.9068913,-1.7643734,286.94748,17.2465,100820.11,1.0000076,738.6555,282.579113,8.101354425,14.64115942,-0.15272,-0.49348
PDHN,14.12173913,1.493333333,0.88,63.0,55.475,1484889.0,3.21e-05,8.416542,-2.8814342,286.3669,17.25958,100835.94,1.0000076,873.4712,288.8988288,8.896113887,15.61507246,-0.08056,-0.60768
PDHN,14.12173913,1.493333333,0.88,67.2,56.0,383623.0,0.00019078,7.6389513,-4.04927,284.96747,15.73385,100995.57,0.9970168,1005.874,297.9272541,8.645817746,15.61507246,-0.10485,-0.47805
PDHN,14.12173913,0.746666667,0.88,66.26666667,57.16666667,385623.0,0.000214878,7.2394757,-4.8211555,284.25323,15.32296,101041.48,0.9849769,1108.4686,303.6617768,8.697904849,14.8684058,-0.12327,-0.52854
PDHN,16.55652174,0.746666667,0.88,59.26666667,58.04166667,380022.5,9.04e-05,6.8287582,-5.1238556,283.62225,15.0809,101183.51,0.9692595,1211.3649,306.8821762,8.537320116,17.30318841,-0.36607,-0.52251
PDHN,15.09565217,2.24,0.8,63.46666667,27.41666667,2287737.0,0.0,1.6427007,1.0722187,284.64816,17.04434,101811.65,0.14484417,443.38818,236.8668317,1.961662186,17.33565217,-0.13094,1.60526
PDHN,13.63478261,1.493333333,0.8,71.4,33.83333333,2601756.0,0.0,0.88234866,1.6053612,285.1187,17.70513,101788.29,0.29325908,424.78943,208.7943503,1.831863461,15.12811594,0.19322,1.66897
PDHN,13.14782609,1.493333333,0.8,78.86666667,41.59166667,2647759.0,0.0,-0.073244005,1.6942184,285.60074,18.06042,101701.69,0.3911952,371.8584,177.5245453,1.695800894,14.64115942,0.43223,1.75762
PDHN,16.06956522,1.493333333,0.8,83.53333333,51.04166667,2632557.0,0.0,-0.8875588,1.52041,286.0713,18.33193,101623.375,0.12958455,322.14453,149.7252069,1.760513332,17.56289855,0.47468,1.83282
PDHN,18.0173913,1.493333333,0.8,87.73333333,61.19166667,2612957.0,0.0,-1.4811506,1.8943911,286.4265,18.5485,101537.52,0.86196923,287.6615,141.9795333,2.404688075,19.51072464,0.5071,1.72898
PDHN,18.50434783,0.746666667,0.8,90.06666667,70.40833333,2131327.0,0.0,-1.7936856,1.2821558,286.4899,18.35156,101464.76,0.9796208,247.69934,125.5578047,2.204820067,19.25101449,0.58478,1.78122
PDHN,19.96521739,0.746666667,0.8,85.86666667,76.825,1530091.0,0.0,-2.0005434,1.1591228,286.5923,18.04534,101458.94,1.0000076,163.40186,120.0881731,2.312085544,20.71188406,0.45178,1.69549
PDHN,13.63478261,1.493333333,0.8,88.2,81.14166667,813250.0,0.0,-2.373412,1.8831618,286.62512,17.36428,101479.35,1.0000076,110.87305,128.429917,3.029749641,15.12811594,0.67744,1.34593
PDHN,13.63478261,1.493333333,0.48,49.0,39.25833333,736844.0,0.0,-3.7277303,-2.0612147,279.7065,14.24865,102155.52,0.99440736,845.9249,61.05999764,4.259645435,15.12811594,0.01869,0.05444
PDHN,10.71304348,1.493333333,0.48,54.13333333,38.90833333,820449.0,0.0,-3.659527,-3.1275,279.7982,14.45345,102154.77,1.0000076,940.4266,49.48218251,4.813875166,12.20637681,0.27218,-0.14603
PDHN,10.22608696,1.493333333,0.64,56.0,38.96666667,1393683.0,0.0,-4.102847,-4.0014243,279.73782,14.84796,102115.305,0.993507,959.4777,45.71700331,5.731033932,11.71942029,0.36566,-0.42947
PDHN,12.90434783,1.493333333,0.64,55.06666667,40.48333333,1608096.5,0.0,-4.636855,-4.3055887,279.50714,14.88265,102047.06,0.9948652,918.10815,47.12151025,6.32759973,14.39768116,0.24768,-0.5646
PDHN,14.12173913,1.493333333,0.48,49.93333333,43.45833333,1360481.5,0.0,-5.0768023,-4.1317806,278.96094,14.72302,102003.15,1.0000076,850.34845,50.85941025,6.545649893,15.61507246,0.09518,-0.68263
PDHN,9.252173913,1.493333333,0.4,80.5,51.82916667,691241.5,0.0,-5.0475726,-3.9818952,278.6447,14.28594,101997.734,1.0000076,767.0563,51.73103486,6.4291118,10.74550725,0.80317,-0.28917
PDHN,9.739130435,0.746666667,0.4,79.33333333,58.30416667,412024.5,0.0,-4.878189,-3.4219003,277.411,13.96407,101991.7,0.9999924,708.19385,54.95151525,5.958702005,10.4857971,0.76348,-0.1613
PDHN,11.68695652,0.746666667,0.4,46.2,58.77083333,317219.0,0.0,-4.51319,-3.3120494,276.79303,13.72656,102025.76,0.8887651,670.4937,53.72654597,5.598084959,12.43362319,0.09076,-0.53803
PDHN,13.14782609,2.24,0.48,44.33333333,27.41666667,2390143.0,0.0,0.43715492,2.6042714,279.3773,14.84338,102340.72,0.119482696,983.8572,189.5288755,2.640707093,15.38782609,-0.37081,0.84257
PDHN,13.14782609,1.493333333,0.48,51.8,33.425,2772566.5,0.0,0.55032706,2.9767876,279.75464,15.37335,102311.6,0.2660054,1004.2655,190.4741712,3.027230465,14.64115942,-0.18109,0.83334
PDHN,10.22608696,0.746666667,0.48,59.26666667,39.66666667,2948576.5,0.0,0.8681085,3.6290574,280.17477,15.88497,102279.266,0.6107046,1049.5056,193.4529522,3.731443418,10.97275362,0.12614,0.64435
PDHN,9.739130435,1.493333333,0.48,62.53333333,45.96666667,2370142.0,0.0,1.0386162,3.935175,280.3459,15.99163,102213.83,0.85969555,842.356,194.7850025,4.06992947,11.23246377,0.17967,0.59899
PDHN,10.22608696,1.493333333,0.48,67.66666667,52.15,1502490.0,0.0,0.6560044,4.467829,280.50937,15.6514,102125.375,0.89297676,635.85986,188.3529656,4.515732249,11.71942029,0.25511,0.5237
PDHN,10.71304348,1.493333333,0.48,70.93333333,56.175,1671300.0,0.0,0.073280215,5.245573,280.93945,15.78814,102044.19,0.91734636,536.28125,180.8003652,5.246084834,12.20637681,0.32746,0.33484
PDHN,11.68695652,1.493333333,0.48,72.8,59.61666667,1214073.0,0.0,0.54545546,5.662518,280.71027,15.4715,101971.086,0.8812727,475.55896,185.5021754,5.688728484,13.18028986,0.30086,0.24784
PDHN,15.5826087,0.746666667,0.48,66.26666667,61.95,869653.0,0.0,0.94005895,5.4647865,280.54834,15.2549,102005.34,0.9254034,423.9851,189.7605592,5.545052057,16.32927536,0.03627,0.27844
PDHN,9.252173913,1.493333333,0.48,61.13333333,52.55833333,2514951.0,0.0,-0.54579395,-2.8706932,273.5541,15.73712,102464.05,0.0,1216.4921,10.76494496,2.922117466,10.74550725,0.5789,0.49638
PDHN,9.739130435,0.746666667,0.48,62.06666667,54.48333333,2875372.0,0.0,-0.7485295,-3.1069946,271.8491,16.10024,102425.54,0.09494525,1222.9263,13.54543098,3.195889838,10.4857971,0.62057,0.43098
PDHN,9.739130435,1.493333333,0.48,64.4,56.11666667,3051383.0,0.0,-1.0449506,-2.6915143,271.99423,16.30828,102390.805,0.27444398,1172.1567,21.21815002,2.8872428,11.23246377,0.61853,0.61516
PDHN,10.22608696,1.493333333,0.48,64.86666667,58.39166667,3031381.0,0.0,-1.1041598,-2.0426621,272.36395,16.42147,102318.38,0.81811315,1094.1426,28.39341285,2.321989948,11.71942029,0.58726,0.84278
PDHN,10.22608696,1.493333333,0.48,66.26666667,61.13333333,2508151.0,0.0,-1.2574295,-1.456303,272.65042,16.42147,102266.11,0.92366385,985.7673,40.80862182,1.924044536,11.71942029,0.57677,1.02647
PDHN,10.22608696,1.493333333,0.48,64.4,62.53333333,1667700.0,0.0,-1.9330897,-1.3191115,274.38217,16.20754,102222.67,0.9980391,839.7924,55.69095716,2.340275825,11.71942029,0.50492,0.88817
PDHN,9.739130435,1.493333333,0.48,66.26666667,63.75833333,1306478.0,0.0,-2.5521638,-0.4559282,274.9169,15.92095,102204.65,0.598619,620.57874,79.87131081,2.592568338,11.23246377,0.49045,0.87162
PDHN,9.739130435,1.493333333,0.48,65.33333333,64.34166667,940056.0,0.0,-3.185853,0.7836772,275.48752,15.32754,102206.3,0.5440201,434.94336,103.8196165,3.280824483,11.23246377,0.39942,0.66967
PDHN,16.06956522,0.746666667,0.64,61.13333333,38.26666667,2457747.0,0.0,4.0837717,0.9106159,280.5193,17.93478,102201.016,0.0,909.66327,257.4296043,4.184066517,16.81623188,-0.1242,0.89369
PDHN,15.09565217,1.493333333,0.64,64.4,41.475,2842170.0,0.0,3.7172737,0.7929535,280.5208,18.67346,102165.25,0.0,1164.3151,257.9583815,3.800907657,16.58898551,-0.0293,1.08912
PDHN,13.14782609,1.493333333,0.56,70.0,46.2,3031382.0,0.0,3.2477217,1.2289392,280.83783,19.14715,102065.36,0.016602457,1236.1967,249.2733373,3.472461346,14.64115942,0.18605,1.2284
PDHN,12.66086957,0.746666667,0.56,76.53333333,52.73333333,3002980.0,0.0,2.904083,1.5511682,281.31985,19.40884,101961.625,0.07863274,1229.31,241.8918287,3.292388321,13.40753623,0.37772,1.35042
PDHN,14.12173913,1.493333333,0.64,82.6,61.95,2746964.0,0.0,2.6781135,1.7567112,281.6598,19.4952,101848.1,0.073444486,746.7485,236.7370885,3.202862182,15.61507246,0.40929,1.52866
PDHN,15.09565217,0.746666667,0.64,86.8,68.36666667,2306537.0,0.0,2.5589454,1.5384743,281.58646,19.55605,101847.0,0.05472094,626.3092,238.9851177,2.985817264,15.84231884,0.46805,1.68185
PDHN,15.09565217,0.746666667,0.72,87.73333333,73.325,1720104.0,0.0,2.6998484,2.0315824,281.5177,19.42388,101824.875,0.057238787,579.8124,233.0392642,3.378832406,15.84231884,0.49777,1.54945
PDHN,16.55652174,1.493333333,0.64,84.46666667,76.70833333,1047264.0,0.0,2.0747786,2.387499,282.18842,18.94235,101814.87,0.023133576,337.42566,220.9912148,3.163045639,18.04985507,0.3532,1.58518
PDHN,15.09565217,0.746666667,0.72,77.93333333,52.5,2349341.0,0.0,3.4549541,5.466739,284.27768,19.2119,101716.69,0.9275703,436.30054,212.2926997,6.466988722,15.84231884,0.4098,0.31544
PDHN,14.12173913,1.493333333,0.72,89.6,57.63333333,2683361.0,0.0,3.5490143,5.5536437,284.50684,20.09057,101670.445,0.9382062,527.23315,212.5803064,6.590786057,15.61507246,0.66636,0.48354
PDHN,13.14782609,1.493333333,0.72,94.73333333,64.575,2930175.0,0.0,3.5340247,5.4018054,284.65198,20.80047,101620.63,0.9399916,629.2246,213.1939268,6.45513998,14.64115942,0.82625,0.60679
PDHN,10.22608696,1.493333333,0.64,91.0,72.275,2704562.0,0.0,3.4804366,5.0781116,284.59622,21.15637,101553.9,0.52770764,629.97864,214.4259633,6.156350896,11.71942029,0.88922,0.57836
PDHN,8.27826087,0.746666667,0.56,83.06666667,78.34166667,2528152.0,0.0,3.32267,4.7324476,284.56335,21.38995,101491.82,0.57435626,616.9093,215.0728433,5.782404017,9.024927536,0.86389,0.50774
PDHN,10.71304348,0.746666667,0.64,98.0,83.76666667,2262536.0,0.0,2.6121588,4.81447,284.35864,21.5496,101447.56,0.67578685,589.4635,208.4826706,5.47745333,11.45971014,1.04519,0.90613
PDHN,11.68695652,0.746666667,0.64,97.06666667,87.73333333,1690900.0,0.0,1.7243946,4.967284,284.89566,21.26498,101410.016,0.6354404,505.06555,199.1444647,5.258083974,12.43362319,0.99451,0.95953
PDHN,14.12173913,0.746666667,0.64,87.73333333,89.89166667,966858.0,0.0,0.9614192,5.3022075,285.67712,20.44848,101419.06,0.8241254,280.62415,190.2774537,5.388666927,14.8684058,0.71607,0.7866
PDHN,10.22608696,1.493333333,0.64,61.6,51.56666667,1987319.0,0.0,-3.964942,-1.7062746,285.57782,16.6367,101893.52,0.9747683,293.54272,66.71583874,4.316496041,11.71942029,0.47923,0.22869
PDHN,12.17391304,1.493333333,0.64,67.66666667,54.30833333,2498949.5,0.0,-3.968315,-1.3103235,285.85434,17.20004,101861.53,0.48006713,304.3501,71.7269606,4.179051521,13.66724638,0.51953,0.4533
PDHN,13.63478261,1.493333333,0.64,66.26666667,56.64166667,2824169.5,0.0,-4.10622,-1.6154646,286.09955,17.6024,101831.18,0.030458182,327.27173,68.52438552,4.412569383,15.12811594,0.46591,0.39674
PDHN,11.68695652,1.493333333,0.64,70.46666667,59.5,2881772.0,0.0,-4.6623373,-2.1842477,286.07895,17.66522,101805.96,0.01229924,352.2544,64.89748749,5.148623808,13.18028986,0.6407,0.16243
PDHN,11.2,1.493333333,0.64,67.2,61.89166667,2634558.0,0.0,-5.378095,-1.8669009,285.80316,17.47616,101758.555,0.080219746,347.32825,70.85655166,5.692910047,12.69333333,0.58814,-0.07466
PDHN,9.739130435,0.746666667,0.64,67.66666667,64.225,2229734.0,0.0,-5.783941,-0.8670144,285.40976,17.08883,101689.35,0.021058261,336.67163,81.47482204,5.848562854,10.4857971,0.64465,-0.16388
PDHN,10.71304348,0.746666667,0.56,65.33333333,65.74166667,1671700.0,0.0,-6.03202,-1.0061587,285.17447,16.58636,101654.2,0.015641093,340.44165,80.53008082,6.115359402,11.45971014,0.54637,-0.27983
PDHN,9.739130435,0.746666667,0.56,65.8,66.5,1010460.0,0.0,-6.3299403,-1.2956767,284.90558,15.94714,101666.81,0.008057058,353.46082,78.43190958,6.461185829,10.4857971,0.57347,-0.43572
PDHN,8.27826087,0.746666667,0.48,60.66666667,59.90833333,2205732.0,0.0,-5.2619247,-3.9198906,281.8966,16.0433,102268.85,0.07297143,564.7323,53.31559302,6.561508505,9.024927536,0.60802,-0.64908
PDHN,8.27826087,0.746666667,0.48,59.73333333,59.61666667,2420545.5,0.0,-5.5025096,-3.525404,281.44208,16.29128,102269.53,0.09041315,589.0111,57.3527111,6.534989308,9.024927536,0.59365,-0.63894
PDHN,9.252173913,0.746666667,0.48,57.4,59.20833333,2595755.5,0.0,-5.6291723,-3.0220432,280.9593,16.54907,102252.48,0.1404494,592.0272,61.77069846,6.389078641,9.99884058,0.5131,-0.58457
PDHN,9.252173913,0.746666667,0.48,54.13333333,58.91666667,2680560.0,0.0,-5.536611,-2.987379,280.4582,16.81796,102248.84,0.18438178,601.9297,61.6501138,6.291144145,9.99884058,0.46764,-0.59813
PDHN,9.739130435,1.493333333,0.4,55.06666667,58.56666667,2351741.0,0.0,-5.156997,-3.7597525,280.10757,16.71392,102224.11,0.31816274,619.4226,53.90576242,6.382033917,11.23246377,0.44848,-0.60086
PDHN,9.739130435,1.493333333,0.48,56.46666667,58.275,2083325.0,0.0,-4.655217,-4.894389,278.66837,16.4313,102262.2,0.3565559,682.50745,43.56531442,6.754708654,11.23246377,0.48922,-0.73364
PDHN,9.252173913,1.493333333,0.48,59.73333333,57.98333333,1388082.0,0.0,-4.0500083,-6.238963,278.799,15.9746,102286.18,0.50333804,805.1083,32.98952388,7.438227379,10.74550725,0.57914,-0.9573
PDHN,9.739130435,1.493333333,0.48,56.0,57.4,701244.0,0.0,-3.5632184,-6.8389926,279.21915,15.15612,102317.836,0.7913783,872.868,27.52019411,7.711572158,11.23246377,0.47175,-1.13103
PDHN,13.14782609,1.493333333,0.48,50.86666667,24.73333333,2518151.0,0.0,-2.2954655,1.509669,278.76157,16.29913,102515.5,0.0,392.87,123.3318975,2.747410117,14.64115942,0.00068,0.77656
PDHN,9.739130435,1.493333333,0.48,57.4,31.26666667,2896573.5,0.0,-2.8706949,1.8572857,278.8372,16.80618,102474.39,0.0,442.8855,122.9021088,3.419122604,11.23246377,0.28836,0.58191
PDHN,8.27826087,1.493333333,0.52,56.93333333,37.91666667,3077383.5,0.0,-3.4515452,2.2073438,278.90976,17.08947,102404.305,0.0,471.13538,122.5998652,4.097014879,9.771594203,0.36358,0.3182
PDHN,12.66086957,1.493333333,0.52,51.33333333,43.80833333,3043783.0,0.0,-3.7813184,2.67067,279.1924,17.1732,102326.125,0.0,487.87427,125.2328011,4.629346292,14.1542029,0.09328,0.17888
PDHN,13.63478261,2.24,0.48,50.86666667,49.23333333,2798167.0,0.0,-3.9300911,3.3346572,279.3559,17.11108,102252.266,0.0,510.74573,130.3143922,5.154178373,15.87478261,0.00801,0.05509
PDHN,10.22608696,1.12,0.48,51.8,51.975,2360542.0,0.0,-4.4757156,3.5533824,280.0999,16.90954,102212.805,0.0,532.05884,128.4469386,5.714766541,11.34608696,0.21101,-0.24766
PDHN,10.22608696,1.12,0.48,56.46666667,53.2,1770906.0,0.0,-4.3726616,4.136324,280.24506,16.58767,102160.19,0.0,551.0597,133.4090152,6.019081799,11.34608696,0.27007,-0.26939
PDHN,10.95652174,1.493333333,0.48,60.66666667,54.54166667,1090066.0,0.0,-4.286471,4.512258,280.39554,16.10677,102106.47,0.0,555.48315,136.4699627,6.22368909,12.44985507,0.27159,-0.24487
PDHN,11.68695652,1.493333333,0.48,64.86666667,53.9,2418945.0,0.0,-1.6842608,6.678516,286.37152,18.37643,101887.77,0.0,469.7782,165.8456736,6.887620083,13.18028986,0.36452,-0.24221
PDHN,10.71304348,0.746666667,0.48,70.46666667,56.35,2786966.5,0.0,-1.9649428,6.507637,286.84055,19.03787,101868.17,0.0,443.53894,163.1986174,6.797818733,11.45971014,0.56889,-0.15588
PDHN,9.739130435,0.746666667,0.56,78.4,60.2,2960177.5,0.0,-2.2025294,6.2977,287.23624,19.48342,101803.23,0.0,414.88684,160.7234546,6.671743479,10.4857971,0.77256,-0.00502
PDHN,10.71304348,0.746666667,0.56,78.86666667,64.34166667,2924975.0,0.0,-2.3494284,6.088251,287.60748,19.75887,101729.84,0.0,395.333,158.898625,6.525842018,11.45971014,0.75655,0.08052
PDHN,11.2,0.746666667,0.56,78.86666667,68.48333333,2682561.0,0.0,-2.522934,6.089227,287.89548,19.90478,101670.65,0.0,373.5172,157.4944297,6.591197268,11.94666667,0.74802,0.0729
PDHN,10.71304348,0.746666667,0.56,80.26666667,71.75,2264136.0,0.0,-2.5798948,6.0242934,287.94437,19.96823,101574.11,0.0,342.3015,156.8170412,6.553469932,11.45971014,0.79636,0.09509
PDHN,11.2,0.746666667,0.56,71.4,73.20833333,1694500.0,0.0,-2.7878768,6.0682335,288.28735,19.65353,101547.39,0.0,313.2976,155.3249337,6.678002311,11.94666667,0.61168,-0.08943
PDHN,12.17391304,1.493333333,0.56,65.33333333,73.55833333,1041264.0,0.0,-2.6615887,6.019411,288.4493,19.08563,101509.16,0.09424332,296.15662,156.146537,6.581592755,13.66724638,0.40519,-0.12361
PDHN,14.12173913,2.24,0.64,66.26666667,41.65,2222133.0,0.0,0.15272558,6.0198994,289.75174,21.55157,101527.586,0.90442145,198.03564,181.4532891,6.021836422,16.36173913,0.36241,0.27885
PDHN,15.09565217,2.24,0.64,72.8,46.375,2145328.0,0.0,0.000205487,5.9515476,289.9236,21.97357,101496.96,0.87478733,198.23682,180.0019782,5.951547604,17.33565217,0.45982,0.44312
PDHN,13.63478261,1.493333333,0.64,86.8,53.25833333,2542553.0,0.0,-0.3119548,6.017458,290.1482,22.50286,101456.47,0.9130584,198.28699,177.0323504,6.025538696,15.12811594,0.82781,0.59436
PDHN,12.66086957,0.746666667,0.64,104.5333333,62.59166667,2876172.0,0.0,-0.6199929,6.3514047,290.45377,23.03674,101390.15,0.9378705,200.34802,174.4247313,6.381593285,13.40753623,1.24486,0.72743
PDHN,15.5826087,0.746666667,0.64,107.8,72.45,2579754.0,0.0,-0.987615,6.6819334,290.8128,23.04785,101323.96,0.46416664,203.8164,171.5923392,6.754525694,16.32927536,1.19611,0.73029
PDHN,11.68695652,0.746666667,0.64,106.4,81.14166667,2202132.0,0.0,-1.6962526,6.076045,290.97858,22.9144,101246.06,0.42673483,203.06238,164.401834,6.308375046,12.43362319,1.33371,0.72824
