sitename,NO2,NO,CO,O31,O38,ssr,tp,u10,v10,d2m,t2m,sp,tcc,blh,wd,ws,NOx,FAC1_1,FAC2_1
DSL,10.22608696,2.986666667,0.56,73.26666667,81.43333333,1130468.0,4.02e-06,-0.8838115,2.437298,294.8607,26.42123,100190.46,0.6993782,608.4142,160.0683738,2.592594127,13.21275362,0.86643,0.58943
DSL,14.12173913,2.986666667,0.72,79.8,84.7,932856.0,0.0,0.15534878,2.5329905,295.11963,26.49648,100120.64,0.9913707,494.35864,183.509565,2.537749814,17.1084058,0.84728,0.8515
DSL,11.68695652,2.986666667,0.88,77.93333333,27.00833333,2086925.0,0.0,5.1783934,-2.6480622,295.23117,26.7137,100086.66,1.0000076,1043.1218,297.0837273,5.816183596,14.67362319,0.94435,-0.61093
DSL,8.27826087,2.24,0.8,94.73333333,38.38333333,2223733.0,2.81e-05,4.930689,-3.425806,294.6422,26.49386,100109.82,1.0000076,1169.3921,304.7912852,6.003985407,10.51826087,1.34197,-0.64288
DSL,8.27826087,2.24,0.72,100.8,50.51666667,2726964.0,1.61e-05,4.5735598,-3.8329864,293.59338,26.75753,100117.08,0.9999924,1255.1472,309.9655339,5.967347316,10.51826087,1.45178,-0.54554
DSL,12.4173913,2.986666667,0.56,77.93333333,59.55833333,2803367.0,0.0,4.5151,-4.2714133,290.91135,26.68948,100117.42,0.9637356,1344.1698,313.411356,6.215392151,15.40405797,0.92534,-0.7538
DSL,13.14782609,2.986666667,0.56,81.9,68.8625,2732164.0,0.0,4.344592,-4.4906263,288.77472,26.15692,100125.44,0.87098765,1422.2343,315.9469361,6.248296105,16.13449275,0.94445,-0.71932
DSL,9.252173913,2.24,0.48,88.2,77.7875,2373342.0,0.0,4.468257,-4.685917,286.65338,25.49154,100177.78,0.22272918,1472.3502,316.3620726,6.474808009,11.49217391,1.16539,-0.91463
DSL,10.22608696,2.24,0.48,87.73333333,83.32916667,1851711.0,0.0,3.774984,-4.673223,285.7581,24.5494,100247.39,0.001159728,1526.3871,321.0690602,6.007455152,12.46608696,1.06588,-0.65745
DSL,9.252173913,1.493333333,0.48,83.53333333,86.59583333,1229274.0,0.0,3.0135078,-3.8871794,285.6924,23.60726,100330.64,0.0,1598.319,322.2156259,4.918474657,10.74550725,0.96615,-0.192
DSL,10.71304348,2.986666667,0.48,66.26666667,32.9,2706162.5,0.0,4.2872567,-1.6974865,284.89108,23.9841,100822.3,0.05870369,1174.4187,291.6004794,4.611076927,13.69971014,0.6131,-0.19591
DSL,10.71304348,2.24,0.48,68.6,38.20833333,3099785.5,0.0,4.346466,-2.2745695,284.02405,24.8052,100818.6,0.3710678,1270.7803,297.6237231,4.905653178,12.95304348,0.71956,-0.31116
DSL,10.22608696,2.24,0.48,76.06666667,45.85,3274596.0,0.0,4.0226884,-2.2159824,284.0439,25.3476,100779.48,0.92793655,1399.2622,298.8490943,4.592668066,12.46608696,0.87357,-0.07402
DSL,11.68695652,2.24,0.48,82.13333333,54.775,3190591.0,0.0,3.6029773,-1.9401348,284.27692,25.72903,100741.11,0.91954374,1535.9377,298.3016199,4.092134952,13.92695652,0.93283,0.29036
DSL,17.04347826,2.986666667,0.48,83.53333333,63.7,2868971.0,0.0,3.3399081,-1.6520815,284.2876,25.9168,100695.89,0.981513,1626.9711,296.3192451,3.726172218,20.03014493,0.77071,0.6541
DSL,17.04347826,2.24,0.48,84.0,70.29166667,2230934.0,0.0,2.3948083,-1.1526265,283.95377,26.05615,100704.05,0.9821234,1605.4568,295.7016142,2.657753684,19.28347826,0.77233,1.19836
DSL,17.04347826,2.24,0.48,90.06666667,75.775,1603296.0,0.0,2.1302402,-0.88019645,284.4923,25.7539,100703.836,0.91594243,1394.2356,292.449982,2.304922797,19.28347826,0.84979,1.42357
DSL,29.70434783,2.986666667,0.56,82.13333333,79.1,1007662.0,0.0,1.4740666,-0.5257445,287.2057,25.13693,100717.266,0.3340785,522.9606,289.6294189,1.565017451,32.69101449,0.26226,2.06599
DSL,7.304347826,2.986666667,0.48,53.66666667,26.54166667,2151329.0,0.0,-2.2051525,2.7370687,290.7005,24.4591,100951.31,0.9254187,956.41144,141.1429239,3.514860256,10.29101449,0.57524,-0.25389
DSL,6.817391304,2.24,0.48,65.8,32.60833333,2238934.0,0.0,-2.4626005,2.556425,290.80746,25.4706,100923.36,0.9453172,1175.6754,136.0709493,3.549607021,9.057391304,0.86694,-0.18132
DSL,7.304347826,2.24,0.48,70.46666667,39.49166667,2573354.0,0.0,-2.6376052,2.685805,291.02362,26.41207,100870.74,0.8266127,1362.3665,135.5187595,3.764373745,9.544347826,0.98211,-0.21652
DSL,6.330434783,2.24,0.48,66.73333333,46.43333333,2380543.0,2.01e-06,-2.9351504,3.1061676,291.30246,26.74902,100803.87,0.72394615,1422.7871,136.6214918,4.273568185,8.570434783,0.981,-0.53242
DSL,6.330434783,2.24,0.48,63.46666667,52.38333333,2244534.0,4.02e-06,-3.1457555,3.4977245,291.84024,26.66134,100736.8,0.75457215,1450.2831,138.0326729,4.704237913,8.570434783,0.93572,-0.78616
DSL,7.304347826,2.24,0.48,61.6,56.875,1946117.0,8.03e-06,-3.0932918,3.3331926,292.18018,26.35452,100747.76,0.75895166,1366.0359,137.13786,4.547375844,9.544347826,0.85609,-0.70584
DSL,10.22608696,2.986666667,0.48,63.46666667,60.78333333,1245674.0,0.0,-3.0412025,3.0866385,292.4269,25.59033,100705.34,0.40967458,913.7349,135.4248223,4.333157033,13.21275362,0.73509,-0.50227
DSL,10.71304348,2.986666667,0.48,59.73333333,63.11666667,941657.0,0.0,-3.1461303,2.8073733,292.5186,24.72473,100715.21,0.13404036,723.0225,131.7433563,4.216572152,13.69971014,0.61551,-0.49433
DSL,10.71304348,5.226666667,0.64,77.93333333,35.40833333,2502550.0,0.0,-0.14819245,0.44777784,294.16782,27.1959,100999.0,0.0,566.8938,161.6879953,0.471663011,15.93971014,0.82761,1.83567
DSL,9.739130435,2.986666667,0.64,102.2,43.98333333,2912974.5,0.0,-0.51206714,-0.12881689,293.7301,28.60516,100979.81,0.001495451,843.11,75.87952905,0.528021351,12.7257971,1.44681,1.73614
DSL,9.739130435,2.986666667,0.64,120.8666667,55.70833333,3099785.5,0.0,-1.0520707,-0.46764562,293.05103,29.6219,100928.29,0.003112972,1101.5317,66.03484421,1.151323232,12.7257971,1.83332,1.58179
DSL,9.739130435,2.986666667,0.64,135.3333333,71.05,3025381.0,0.0,-1.4800264,-0.3597477,292.80197,30.25,100918.15,0.003555477,1371.6155,76.33814955,1.523120662,12.7257971,2.11155,1.5682
DSL,9.252173913,2.986666667,0.64,139.0666667,86.275,2810969.0,0.0,-1.8618886,-0.32459545,292.85776,30.5058,100886.36,0.9924846,1585.3501,80.11063556,1.88997126,12.23884058,2.21076,1.41572
DSL,10.22608696,2.986666667,0.64,129.2666667,99.4,2272136.0,6.03e-06,-1.6910062,-2.2364879,292.27948,30.3743,100872.45,0.9996109,1326.3251,37.0928887,2.803815275,13.21275362,2.0659,0.74477
DSL,13.14782609,2.986666667,0.8,101.7333333,107.2166667,1368082.0,1.2e-05,-2.5323026,-2.6104689,292.55905,29.2143,100893.9,0.9964827,976.1663,44.12921384,3.636908624,16.13449275,1.48647,0.1203
DSL,13.63478261,3.733333333,0.88,81.66666667,111.0083333,756044.0,8.03e-06,-3.1360123,-2.243323,292.92728,27.6951,100937.41,0.9925915,810.4868,54.42224728,3.855784126,17.36811594,1.0436,-0.15628
DSL,18.99130435,5.226666667,0.96,53.2,43.63333333,1061264.0,5.82e-05,-1.3376243,0.459007,291.97086,23.27947,101263.19,0.76919085,574.83594,108.9397044,1.414187468,24.21797101,0.04199,1.08592
DSL,18.50434783,3.733333333,0.96,63.0,45.90833333,2044522.0,0.0,-1.6707702,0.19145927,288.57687,25.3345,101243.664,0.80144966,847.68427,96.53720404,1.681704407,22.23768116,0.37795,0.99821
DSL,18.50434783,3.733333333,0.96,70.0,48.94166667,2293337.5,0.0,-0.964381,-0.1102643,288.4111,26.0745,101240.85,0.9071682,994.8656,83.47730534,0.970664169,22.23768116,0.51362,1.41515
DSL,16.55652174,2.986666667,0.88,76.53333333,53.66666667,1982519.0,0.0,-1.1015366,-0.35681835,288.64563,26.37673,101164.94,0.7789875,1043.2223,72.05141846,1.157886962,19.54318841,0.73078,1.28212
DSL,12.66086957,2.986666667,0.72,89.6,58.85833333,2104525.5,0.0,-1.3008995,-0.90119016,288.99548,26.77258,101100.055,0.5548392,1085.6475,55.28795573,1.582555912,15.64753623,1.10869,1.04186
DSL,12.66086957,2.24,0.64,84.46666667,65.04166667,1809709.0,0.0,-2.082237,-1.0525402,290.31015,26.46966,101098.0,0.51900965,1112.9424,63.18407313,2.333142044,14.90086957,1.05146,0.59744
DSL,28.73043478,2.24,0.72,71.4,69.18333333,1430486.0,0.0,-2.7923737,-0.7361698,290.20932,26.24722,101065.12,0.69376266,1039.3518,75.23082925,2.887784073,30.97043478,0.35123,0.63721
DSL,21.91304348,2.24,0.64,62.06666667,71.28333333,664039.0,0.0,-2.7927485,-0.5721259,290.41327,25.36,101036.336,0.9939953,808.07404,78.42250411,2.850749415,24.15304348,0.35506,0.37767
DSL,13.63478261,2.986666667,0.64,42.46666667,37.33333333,393623.0,0.000154629,-2.4903314,-2.4166431,290.1184,19.39117,100985.3,1.0000076,452.13452,45.86034913,3.470146158,16.62144928,0.01173,-0.56054
DSL,16.06956522,2.986666667,0.8,40.13333333,36.10833333,431626.0,5.22e-05,-2.358422,-2.8653228,290.02982,19.70458,100987.97,1.0000076,483.8529,39.45749577,3.711095401,19.05623188,-0.07412,-0.65548
DSL,15.5826087,2.986666667,0.88,42.46666667,36.05,392024.0,7.23e-05,-2.1961586,-2.5899634,289.9725,19.95907,100979.54,0.9986953,540.90576,40.29626696,3.395736004,18.56927536,-0.01943,-0.47328
DSL,11.68695652,2.986666667,0.64,49.46666667,38.44166667,556833.0,2e-06,-2.1714258,-2.3414564,290.00995,20.50277,100969.67,0.98046005,651.2415,42.84230354,3.193353735,14.67362319,0.23214,-0.38426
DSL,11.2,2.986666667,0.72,54.13333333,41.76666667,1127268.0,8.03e-06,-2.4150083,-1.7409387,290.15662,21.4279,100896.09,0.8915271,790.48065,54.21280306,2.977101383,14.18666667,0.35475,-0.18604
DSL,7.791304348,2.24,0.56,63.0,45.20833333,974858.0,0.0,-1.3953346,-1.3054411,288.9,21.35397,100997.97,0.9813757,785.20264,46.90634766,1.910794367,10.03130435,0.59319,0.32242
DSL,7.791304348,2.24,0.56,60.66666667,48.59166667,1008060.5,2.01e-06,-0.9872403,-1.6764928,288.97256,21.93102,101003.87,0.9999924,823.8578,30.49265594,1.945577425,10.03130435,0.59165,0.24832
DSL,8.27826087,2.24,0.56,56.93333333,51.15833333,553633.0,0.0,-0.964381,-1.6266937,288.9535,22.05404,101007.43,0.9911723,868.3942,30.66146837,1.89107459,10.51826087,0.5184,0.25772
DSL,12.66086957,2.986666667,0.72,62.06666667,27.35833333,2410144.0,0.0,-0.5390486,0.90866303,289.08868,23.99655,101193.85,0.9097318,576.49475,149.3221972,1.056523495,15.64753623,0.44689,1.2634
DSL,12.17391304,2.24,0.72,79.33333333,35.75833333,2814168.5,0.0,-0.51356614,1.1547288,289.2048,25.16113,101182.96,0.6477244,740.7667,156.0228724,1.263783519,14.41391304,0.83081,1.33169
DSL,12.17391304,2.24,0.72,98.46666667,43.925,3002579.5,0.0,-0.46747282,1.2523739,289.3614,25.9966,101116.5,0.70066,906.2452,159.5309369,1.33677643,14.41391304,1.1908,1.50343
DSL,12.17391304,2.24,0.8,114.3333333,57.45833333,2978979.0,4.02e-06,-0.051508933,1.453523,289.49738,26.62472,101071.76,0.88943654,983.55554,177.9704415,1.454435382,14.41391304,1.47944,1.6592
DSL,13.14782609,2.24,0.8,120.8666667,71.575,2202532.0,4.02e-06,0.24341318,1.7210708,289.5264,26.63845,101024.484,0.7985656,976.87006,188.0500223,1.738198687,15.38782609,1.56395,1.62758
DSL,12.66086957,2.24,0.8,126.0,85.10833333,1906913.0,0.0,0.15085185,2.2000203,290.22076,26.5678,100998.8,0.5651852,1038.648,183.9225396,2.205186069,14.90086957,1.67904,1.40575
DSL,14.12173913,2.24,0.8,121.3333333,96.13333333,1820110.0,0.0,0.04442507,2.3967752,290.301,26.53704,100968.85,0.52267194,1046.0874,181.0618758,2.397186882,16.36173913,1.56359,1.29097
DSL,20.93913043,2.24,0.8,105.0,103.425,1154470.0,0.0,-0.44761148,2.55789,290.466,25.8553,100966.87,0.70981574,802.9971,170.0741733,2.596758997,23.17913043,1.06619,1.16485
DSL,21.42608696,2.613333333,0.8,51.8,21.2625,2274936.0,0.0,1.961981,1.9031789,292.50177,27.6323,101115.266,0.97000724,593.48486,225.8715945,2.733397038,24.03942029,0.20636,0.81579
DSL,27.75652174,6.72,0.8,76.53333333,29.42916667,2710162.5,0.0,2.3723238,1.3505074,292.27795,28.82107,101096.7,0.94803345,774.19415,240.348172,2.729796778,34.47652174,0.35445,1.39497
DSL,18.0173913,3.733333333,0.72,87.73333333,39.87083333,2787366.5,0.0,2.4195414,0.96822655,292.03427,29.54208,101063.266,0.92593753,871.51074,248.1902214,2.606078134,21.75072464,0.94953,1.26929
DSL,17.04347826,2.24,0.72,99.4,51.82916667,2860172.0,0.0,2.2104352,1.1151825,291.69434,30.10278,101018.32,0.8323351,957.61786,243.2286848,2.475814165,19.28347826,1.24375,1.38107
DSL,15.09565217,1.493333333,0.8,115.2666667,65.0125,2652959.0,0.0,2.0770268,1.3861479,291.36893,30.4345,100979.195,0.8650059,983.8069,236.2819947,2.497087569,16.58898551,1.6105,1.43634
DSL,16.06956522,1.493333333,0.8,124.1333333,77.2625,1754904.0,0.0,1.8169558,1.4959986,291.98538,29.59835,101073.88,0.88867354,894.6838,230.5335149,2.353580292,17.56289855,1.68886,1.58477
DSL,22.4,2.24,0.8,113.4,88.25833333,1388484.0,0.0,1.3279172,1.9324725,292.18475,29.21887,101022.43,0.804761,774.74713,214.4952806,2.344741788,24.64,1.28752,1.61962
DSL,31.16521739,2.24,0.8,84.93333333,94.15,923256.0,6.02e-05,0.8444997,1.7015418,293.42303,28.39385,101026.13,0.8563079,589.31274,206.3958669,1.899585281,33.40521739,0.49871,1.77211
DSL,30.19130435,2.24,0.8,43.4,20.125,774446.0,0.0,-1.3942103,2.5076027,291.4033,24.72604,101268.26,0.9999924,436.0492,150.9262339,2.869127683,32.43130435,-0.27611,0.60398
DSL,29.2173913,1.493333333,0.88,56.0,25.025,781647.0,0.0,-1.2147088,2.5432432,291.3819,25.0126,101282.72,1.0000076,499.13403,154.4698346,2.818439895,30.71072464,-0.00372,0.72082
DSL,24.34782609,0.746666667,0.8,66.26666667,31.26666667,705242.0,0.0,-1.3514898,2.112628,291.56372,25.0885,101270.52,1.0000076,477.5193,147.3921507,2.507931767,25.09449275,0.33407,0.81333
DSL,19.96521739,0.746666667,0.72,62.53333333,37.1,484830.0,0.0,-2.07062,1.6829891,291.94794,24.79016,101240.17,1.0000076,418.65686,129.1040305,2.668317728,20.71188406,0.40484,0.51941
DSL,27.75652174,0.746666667,0.72,55.06666667,42.29166667,436026.0,0.0,-3.1037846,1.7503643,291.20697,24.63903,101206.05,1.0000076,400.25916,119.4206144,3.563320646,28.50318841,0.07393,0.15532
DSL,34.08695652,1.493333333,0.72,38.73333333,45.55833333,355621.0,0.0,-2.9077942,1.3749187,290.92355,24.46105,101298.336,1.0000076,430.72095,115.3066138,3.216468334,35.58028986,-0.42965,0.35286
DSL,36.03478261,0.746666667,0.8,43.4,48.76666667,242814.0,0.0,-2.954637,1.58095,290.75244,23.62164,101274.36,1.0000076,455.3014,118.150086,3.351012191,36.78144928,-0.42417,0.34706
DSL,39.93043478,0.746666667,0.8,38.73333333,50.51666667,126408.0,6.23e-05,-2.9523885,1.5282216,290.63327,22.78158,101309.51,1.0000076,698.79395,117.3670836,3.324463733,40.67710145,-0.65921,0.39787
DSL,15.09565217,0.746666667,0.56,49.93333333,48.475,304419.0,0.003172956,-4.979744,1.7010535,289.73724,18.08853,101202.97,1.0000076,880.8604,108.8598883,5.262265037,15.84231884,0.123,-1.29552
DSL,16.55652174,0.746666667,0.56,44.8,47.01666667,356021.0,0.000813324,-4.7695136,1.5663031,289.958,18.31753,101149.52,1.0000076,842.7079,108.1801242,5.020116073,17.30318841,-0.00372,-1.17566
DSL,13.63478261,0.746666667,0.56,45.26666667,46.2,346821.0,0.000765123,-4.7552733,1.4881871,290.16272,18.50924,101098.0,1.0000076,809.07935,107.3777778,4.98270258,14.38144928,0.10007,-1.22655
DSL,16.06956522,0.746666667,0.64,41.06666667,45.20833333,453627.0,0.000849471,-4.8901806,1.5760677,290.32315,18.73953,101045.04,1.0000076,767.50867,107.863733,5.13788436,16.81623188,-0.02767,-1.27639
DSL,15.5826087,0.746666667,0.64,42.93333333,46.43333333,348421.0,0.000708897,-3.8412771,1.0605012,290.50113,18.88738,101009.55,1.0000076,752.9313,105.4337838,3.984980872,16.32927536,-0.0118,-0.67297
DSL,15.09565217,0.746666667,0.64,45.73333333,48.18333333,186811.0,0.001030207,-4.1223335,1.232845,290.9885,19.29302,100982.76,1.0000076,717.1916,106.6500749,4.302736371,15.84231884,0.07863,-0.8125
DSL,16.55652174,0.746666667,0.64,40.13333333,46.08333333,122807.0,0.000670739,-3.5984442,0.3843085,290.96634,19.27734,100949.875,1.0000076,661.5462,96.09599747,3.618907803,17.30318841,-0.07652,-0.50039
DSL,16.55652174,0.746666667,0.64,42.0,43.98333333,72405.0,0.000273116,-3.1877267,-0.07706495,291.00226,19.31594,100995.234,1.0000076,632.54224,88.61511451,3.188658107,17.30318841,-0.05354,-0.27867
DSL,12.17391304,0.746666667,0.8,60.2,34.00833333,2061323.0,0.0,2.4585145,-1.4182214,292.13205,24.007,101239.07,0.98023117,760.16974,299.9789754,2.838246904,12.92057971,0.47237,0.677
DSL,11.2,0.746666667,0.8,75.6,39.25833333,2464948.0,0.0,2.3738227,-1.8991238,292.29553,25.44836,101212.625,0.966406,969.33,308.6607743,3.040017339,11.94666667,0.82895,0.74947
DSL,9.739130435,0.746666667,0.8,88.66666667,48.24166667,2580155.0,6.03e-06,2.5574465,-2.1403072,292.23135,26.52657,101146.78,0.9634456,1130.6865,309.9257021,3.334883433,10.4857971,1.1513,0.70876
DSL,8.27826087,0.746666667,0.8,93.8,58.68333333,1927715.0,2e-06,2.5330882,-1.9938396,292.36426,26.60116,101105.74,0.8690344,1027.3379,308.2069243,3.223651994,9.024927536,1.28189,0.77359
DSL,8.27826087,0.746666667,0.8,92.4,67.31666667,2170130.0,2.01e-06,2.3843155,-2.0914848,292.52545,27.10494,101051.76,0.8984397,1055.1858,311.2567398,3.171635079,9.024927536,1.27867,0.80795
DSL,8.27826087,0.746666667,0.8,85.4,73.79166667,1918515.0,0.0,2.2243006,-1.2297661,292.63086,27.1658,101014.28,0.92370963,1110.4792,298.9372253,2.541621101,9.024927536,1.15035,1.03696
DSL,8.27826087,0.746666667,0.8,82.6,78.63333333,1555293.0,0.0,2.0541675,-0.898749,292.53232,27.21877,100955.016,0.95425934,888.40045,293.6305651,2.242176149,9.024927536,1.099,1.15291
DSL,14.12173913,0.746666667,0.8,76.53333333,81.9,1092865.0,0.0,2.1823294,-0.6302248,292.73016,27.04476,100987.97,0.96694005,681.65295,286.1079437,2.271507189,14.8684058,0.81896,1.2086
DSL,13.63478261,0.746666667,0.88,89.13333333,37.15833333,2067324.0,2.01e-06,-1.6891326,1.7230237,294.01733,27.69573,101175.49,0.09218326,736.79565,135.5690692,2.412877869,14.38144928,1.16464,0.82269
DSL,13.14782609,1.493333333,0.8,92.86666667,48.35833333,2517350.5,0.0,-2.0207794,1.9563956,293.60254,28.7406,101168.5,0.3161332,1123.4984,134.0725583,2.812655885,14.64115942,1.28255,0.67572
DSL,12.66086957,0.746666667,0.8,99.86666667,59.61666667,2787366.5,2e-06,-2.5120664,2.3704112,293.35428,29.17895,101135.89,0.24307024,1314.4622,133.3381452,3.453885762,13.40753623,1.47911,0.38233
DSL,10.71304348,0.746666667,0.72,103.1333333,69.125,2788967.0,6.03e-06,-2.717425,2.778568,293.24658,29.38897,101093.55,0.2288788,1365.0808,135.6373901,3.886494405,11.45971014,1.61525,0.14733
DSL,10.71304348,0.746666667,0.72,100.8,79.04166667,2811769.0,4.02e-06,-2.7867525,3.0348866,292.95172,29.48974,101009.76,0.22503337,1341.6062,137.4406248,4.120258022,11.45971014,1.58768,0.01073
DSL,11.2,0.746666667,0.72,98.46666667,87.73333333,2275736.0,3.61e-05,-2.7459056,2.8913481,292.5438,29.40075,100940.97,0.29487658,1172.5588,136.477917,3.98746679,11.94666667,1.52594,0.06608
DSL,11.68695652,0.746666667,0.72,96.13333333,94.15,1727304.0,0.0,-2.4476109,3.0514863,292.53384,28.93884,100899.17,0.16982412,1045.5848,141.2667433,3.911824096,12.43362319,1.44534,0.09953
DSL,17.53043478,0.746666667,0.72,90.53333333,96.36666667,1062064.0,0.0,-2.2070262,2.6086655,293.4612,27.93127,100896.7,0.17179263,867.48944,139.7675604,3.417030924,18.27710145,1.11314,0.43149
DSL,14.12173913,1.493333333,0.72,67.66666667,37.74166667,2287737.0,0.0,2.1223707,2.3313532,294.39014,26.91912,100716.65,0.9110899,580.9182,222.3134754,3.152723447,15.61507246,0.70745,0.49787
DSL,13.63478261,1.493333333,0.72,95.2,46.31666667,2631357.5,0.0,2.6953516,1.6986123,294.70792,28.37945,100683.35,0.94899476,748.8597,237.7808435,3.185938479,15.12811594,1.24398,0.80564
DSL,13.14782609,0.746666667,0.72,105.9333333,56.525,2940576.5,0.0,2.8205154,1.0385311,294.73923,29.55386,100630.53,0.83042765,856.53125,249.7859831,3.005637032,13.89449275,1.50312,1.03022
DSL,17.53043478,1.493333333,0.72,92.86666667,65.15833333,2687761.0,0.0,2.6331444,0.5586051,294.63306,30.1741,100576.055,0.8438256,942.2362,258.0226324,2.691744618,19.02376812,1.14437,1.24402
DSL,15.5826087,1.493333333,0.72,97.06666667,73.325,2301738.0,0.0,2.2940025,0.80271804,294.4925,30.39263,100487.125,0.899279,1014.0173,250.7140221,2.430391681,17.07594203,1.27888,1.35287
DSL,13.14782609,1.493333333,0.72,104.0666667,81.55,2055322.0,0.0,2.1928222,1.1835341,294.12354,30.85125,100432.93,0.7136612,1009.14136,241.6428884,2.491831087,14.64115942,1.4979,1.30717
DSL,9.739130435,1.493333333,0.72,104.0666667,89.48333333,1531292.0,0.0,1.941745,1.4725639,294.59332,30.33047,100387.234,0.98516,986.6721,232.82436,2.436969036,11.23246377,1.57897,1.20866
DSL,7.791304348,1.493333333,0.72,101.2666667,96.01666667,1100866.0,0.0,1.3342878,1.8026044,295.66507,29.70434,100404.36,0.9999924,861.25635,216.5088454,2.242700728,9.284637681,1.56393,1.17103
DSL,11.2,2.986666667,0.88,55.06666667,26.30833333,200012.0,0.003329597,0.20331576,-0.49108046,296.0753,24.11822,100394.836,0.9934765,449.16882,337.5096035,0.531504766,14.18666667,0.2558,1.97739
DSL,15.5826087,2.986666667,0.88,50.86666667,31.26666667,389223.0,0.002086524,0.40043017,-0.036053978,296.22348,24.68417,100407.79,1.0000076,445.9015,275.1449309,0.40205001,18.56927536,0.11128,1.95444
DSL,13.14782609,2.986666667,0.88,55.06666667,36.63333333,717243.0,0.001970045,0.026812166,0.19438863,296.25327,25.3633,100390.25,1.0000076,420.76807,187.8532963,0.196229029,16.13449275,0.32898,1.80196
DSL,16.06956522,2.986666667,0.8,47.6,41.125,487629.0,0.001453936,-1.1015366,0.6079159,296.16693,25.42874,100374.97,1.0000076,399.656,118.8934228,1.258151272,19.05623188,0.19347,1.05687
DSL,21.42608696,3.733333333,0.72,28.93333333,42.23333333,684041.0,0.000698853,-2.2246392,0.9501622,295.6918,25.47518,100352.7,1.0000076,394.72986,113.1277374,2.419055141,25.15942029,-0.25832,0.41961
DSL,19.47826087,2.986666667,0.64,28.93333333,42.93333333,167610.0,0.003588658,0.8291353,1.8221335,296.3854,24.87457,100266.85,1.0000076,341.9497,204.4672169,2.001908049,22.46492754,-0.27094,0.81548
DSL,16.55652174,2.986666667,0.64,31.26666667,43.05,300818.0,0.001825456,0.83513117,1.5423801,296.64514,24.9066,100232.46,1.0000076,332.19788,208.4336016,1.753961358,19.54318841,-0.15309,0.90221
DSL,19.96521739,3.733333333,0.72,24.26666667,40.25,377223.0,0.000337377,1.0427383,1.164005,296.6543,25.097,100274.18,1.0000076,375.22632,221.8546007,1.562757436,23.69855072,-0.40006,1.0885
DSL,26.7826087,11.2,0.64,20.06666667,11.60833333,1098466.0,0.0,0.5863023,1.3832185,296.1127,26.4474,100506.38,0.9709381,438.6631,202.9705421,1.502346101,37.9826087,-0.82736,1.43346
DSL,26.7826087,2.986666667,0.64,24.26666667,14.23333333,1493289.0,0.0,0.44539925,1.423253,295.83313,27.30908,100509.875,0.9235723,578.8573,197.3772257,1.491318073,29.76927536,-0.46708,1.26631
DSL,24.34782609,7.466666667,0.64,36.4,18.60833333,1774906.5,2.01e-06,0.26514825,1.7264413,295.53522,28.08633,100487.67,0.80613434,779.1706,188.73131,1.746683474,31.81449275,-0.27552,1.29431
DSL,21.42608696,5.973333333,0.64,49.0,24.675,2120527.0,6.02e-06,0.06503588,1.9598131,295.2831,28.75894,100439.99,0.5342998,930.02136,181.9006478,1.960891902,27.39942029,0.11059,1.18087
DSL,20.93913043,5.226666667,0.64,61.13333333,31.90833333,2120126.5,2.01e-06,-0.41650787,2.1370392,295.06693,29.1986,100385.86,0.364262,1002.4559,168.9713384,2.177249491,26.1657971,0.38589,1.12277
DSL,17.53043478,2.986666667,0.64,72.33333333,40.01666667,1889714.0,6.02e-06,0.20931163,2.729257,294.66284,29.53555,100444.51,0.40746194,1050.0586,184.3855318,2.737271475,20.51710145,0.76881,0.83925
DSL,15.09565217,2.986666667,0.64,77.93333333,48.475,1583294.0,1e-05,0.20968637,3.1564548,294.74304,28.92117,100410.19,0.45507193,814.7595,183.8006302,3.163411968,18.08231884,0.92132,0.58951
DSL,21.91304348,2.986666667,0.64,67.66666667,51.1,736044.0,0.0,0.33110288,2.9806933,295.24493,27.62182,100410.805,0.5125548,682.608,186.3385727,2.999026786,24.89971014,0.47674,0.7354
DSL,17.04347826,2.986666667,0.56,38.73333333,22.05,502830.0,0.001417786,-0.9722506,1.4959986,296.21277,23.67855,100593.05,1.0000076,425.04077,146.9801306,1.784175731,20.03014493,-0.06478,0.76454
DSL,12.66086957,2.986666667,0.48,43.86666667,26.6,860852.0,0.001335457,-0.35242695,1.116159,296.12952,24.45388,100570.99,1.0000076,500.4912,162.4765001,1.170476684,15.64753623,0.16009,1.08058
DSL,12.17391304,2.986666667,0.48,42.0,31.38333333,1082064.0,0.00041369,-0.3839053,-0.052165426,295.83084,25.60143,100519.945,1.0000076,641.54,82.26198541,0.387433234,15.16057971,0.21655,1.25485
DSL,12.66086957,2.986666667,0.48,42.0,36.225,1372883.0,0.000148606,-0.7702645,-0.6243661,296.35715,26.5521,100473.97,0.99024147,689.49457,50.97223798,0.99153438,15.64753623,0.2843,0.88403
DSL,18.0173913,2.986666667,0.48,37.8,40.48333333,1574494.0,0.00025906,-1.5617201,-0.7415403,296.212,27.38104,100400.59,1.0000076,709.09863,64.60056656,1.728829571,21.00405797,0.10886,0.6587
DSL,26.7826087,2.986666667,0.56,24.26666667,40.71666667,830849.5,0.001423813,-4.251245,0.6538092,294.3932,24.99166,100448.414,1.0000076,713.3713,98.74315396,4.30122663,29.76927536,-0.42695,-0.5387
